node_from,node_to,weight
RS.1750,AT.2180,1
RS.1750,AT.2459,1
RS.1750,SK.2707,1
RS.1750,AT.5555,1
RS.1750,AT.5563,1
RS.1750,AT.5574,1
RS.1750,AT.5575,1
RS.1750,AT.5579,1
RS.1750,AT.5580,1
RS.1750,AT.5591,1
RS.1750,AT.5619,1
RS.1750,AT.6432,1
RS.1750,AT.7464,1
RS.1750,AT.7465,1
RS.1751,AT.5595,1
RS.1751,AT.7465,1
RS.1751,AT.9095,1
RS.1753,GE.4420,1
RS.1753,GE.4422,1
RS.1754,GE.4422,1
RS.1755,GE.4564,1
RS.1756,GR.2635,1
RS.1756,GR.2721,1
RS.1757,GR.2586,1
RS.1757,GR.2592,1
RS.1758,GR.2586,1
RS.1758,GR.2794,1
RS.1759,GE.4444,1
RS.1759,GE.4445,1
RS.1760,GE.1964,1
RS.1761,GE.1966,1
RS.1762,GE.4564,1
RS.1763,GE.4564,1
RS.1763,GE.7381,1
RS.1764,IE.1969,1
RS.1765,IE.1972,1
RS.1767,IE.1981,1
RS.1767,ND.7651,1
RS.1768,IE.1974,1
RS.1769,IE.1976,1
RS.1769,IE.1978,1
RS.1771,IE.1978,1
RS.1771,IE.1982,1
RS.1772,IE.1980,1
RS.1773,IE.1985,1
RS.1775,IE.1983,1
RS.1777,IE.1990,1
RS.1779,IE.1984,1
RS.1782,IE.1987,1
RS.1783,IE.1987,1
RS.1783,IE.1988,1
RS.1783,IE.1989,1
RS.1784,IE.1988,1
RS.1784,IE.1989,1
RS.1785,IE.1989,1
RS.1788,IE.7736,1
RS.1789,IE.1992,1
RS.1790,IE.1995,1
RS.1792,IE.1996,1
GR.1804,IE.4561,1
GR.1805,IE.1997,1
GR.1805,IE.1998,1
GR.1806,IE.1998,1
GR.1806,IE.4561,1
GR.1807,IE.2004,1
GR.1808,IE.4561,1
GR.1808,IE.4562,1
HU.1825,IE.2003,1
HU.1825,IE.7736,1
HU.1827,IE.2006,1
HU.1832,IE.2007,1
PL.1842,IE.2011,1
PL.1844,IE.2012,1
SK.1857,IE.2013,1
SK.1857,IE.2014,1
SK.1857,IE.4562,1
SK.1858,IE.2016,1
SK.1859,IE.2015,1
SK.1868,IE.2014,1
SK.1869,IE.7373,1
SK.1870,GR.2026,1
SK.1872,GR.2221,1
SK.1872,GR.2599,1
SK.1873,GR.2133,1
SK.1873,GR.2205,1
SK.1877,GR.2225,1
SK.1877,GR.2671,1
SK.1878,GR.2667,1
SK.1878,GR.2775,1
SK.1879,GR.2204,1
SK.1879,GR.2214,1
SK.1880,GR.2269,1
SK.1880,GR.2457,1
SK.1881,GR.2793,1
SK.1881,GR.2857,1
SK.1882,GR.2126,1
SK.1882,GR.2857,1
SK.1883,ES.4529,1
SK.1883,ES.5160,1
SK.1883,ES.7427,1
SK.1886,GR.2104,1
SK.1886,GR.2202,1
SK.1886,GR.2255,1
SK.1886,GR.2319,1
SK.1896,GR.2046,1
SK.1896,GR.2126,1
SK.1902,GR.2871,1
SK.1919,GR.2109,1
SK.1919,GR.2359,1
SK.1919,GR.2892,1
SK.1924,GR.2221,1
SK.1924,GR.2504,1
SK.1925,GR.2868,1
SK.1925,GR.2923,1
SK.1926,GR.2084,1
SK.1926,GR.2360,1
SK.1928,GR.2612,1
SK.1929,GR.2568,1
SK.1929,GR.2718,1
SK.1930,FR.2089,1
SK.1930,FR.2192,1
SK.1930,FR.2224,1
SK.1930,FR.2349,1
SK.1930,FR.2396,1
SK.1930,FR.2414,1
SK.1930,FR.2495,1
SK.1930,FR.2516,1
SK.1930,FR.2521,1
SK.1930,FR.2535,1
SK.1930,FR.2619,1
SK.1930,FR.2638,1
SK.1930,FR.2652,1
SK.1930,FR.2703,1
SK.1930,FR.2714,1
SK.1930,FR.2781,1
SK.1930,FR.3170,1
SK.1930,FR.3173,1
SK.1930,FR.3184,1
SK.1930,FR.3186,1
SK.1930,FR.4963,1
SK.1930,FR.4965,1
SK.1930,FR.4983,1
SK.1930,FR.4998,1
SK.1930,FR.4999,1
SK.1930,FR.5005,1
SK.1930,FR.5010,1
SK.1930,FR.5023,1
SK.1930,FR.5041,1
SK.1930,FR.5047,1
SK.1930,FR.5055,1
SK.1930,FR.5061,1
SK.1930,FR.5070,1
SK.1930,FR.5071,1
SK.1930,FR.5074,1
SK.1930,FR.5076,1
SK.1930,FR.5091,1
SK.1930,FR.5094,1
SK.1930,FR.5248,1
SK.1930,FR.5250,1
SK.1930,FR.5269,1
SK.1930,FR.5271,1
SK.1930,FR.5275,1
SK.1930,FR.5287,1
SK.1930,FR.5312,1
SK.1930,FR.5315,1
SK.1930,FR.5316,1
SK.1930,FR.5319,1
SK.1930,FR.5322,1
SK.1930,FR.5323,1
SK.1930,FR.5326,1
SK.1930,FR.5332,1
SK.1930,FR.5338,1
SK.1930,FR.5339,1
SK.1930,FR.5340,1
SK.1930,FR.5359,1
SK.1930,FR.5360,1
SK.1930,FR.5361,1
SK.1930,FR.5364,1
SK.1930,FR.5371,1
SK.1930,FR.5373,1
SK.1930,FR.5384,1
SK.1930,FR.5387,1
SK.1930,FR.5391,1
SK.1930,FR.5396,1
SK.1930,FR.5399,1
SK.1930,FR.5404,1
SK.1930,FR.5413,1
SK.1930,FR.5432,1
SK.1930,FR.5433,1
SK.1930,FR.5438,1
SK.1930,FR.5440,1
SK.1930,FR.5449,1
SK.1930,FR.5452,1
SK.1930,FR.5454,1
SK.1930,FR.5457,1
SK.1930,FR.5462,1
SK.1930,FR.5464,1
SK.1930,FR.5465,1
SK.1930,FR.5471,1
SK.1930,FR.5472,1
SK.1930,FR.5478,1
SK.1930,FR.5479,1
SK.1930,FR.5481,1
SK.1930,FR.5489,1
SK.1930,FR.5490,1
SK.1930,FR.5496,1
SK.1930,FR.5497,1
SK.1930,FR.5498,1
SK.1930,FR.5499,1
SK.1930,FR.5500,1
SK.1930,FR.5502,1
SK.1930,FR.5505,1
SK.1930,FR.5511,1
SK.1930,FR.5526,1
SK.1930,BE.5870,1
SK.1930,BE.5875,1
SK.1930,BE.5898,1
SK.1930,BE.5916,1
SK.1930,BE.6045,1
SK.1930,BE.6477,1
SK.1930,FR.6517,1
SK.1930,FR.6536,1
SK.1930,FR.6537,1
SK.1930,FR.7443,1
SK.1930,FR.7444,1
SK.1930,FR.7447,1
SK.1930,FR.7454,1
SK.1930,FR.7457,1
SK.1930,FR.7461,1
SK.1930,FR.8129,1
SK.1930,FR.8173,1
SK.1930,FR.8180,1
SK.1930,FR.8182,1
SK.1930,FR.8191,1
SK.1930,CH.8243,1
SK.1931,FR.5033,1
SK.1931,FR.5527,1
SK.1931,FR.8007,1
SK.1932,FR.5419,1
SK.1933,GR.2741,1
SK.1933,GR.2765,1
SK.1935,GR.2634,1
SK.1936,BE.5973,1
SK.1937,SK.2507,1
SK.1937,SK.2717,1
SK.1938,SK.2308,1
SK.1939,GR.2879,1
SK.1940,RO.4606,1
SK.1940,RO.4886,1
SK.1941,DE.8537,1
SK.1941,DE.8626,1
SK.1941,DE.8689,1
SK.1941,DE.8772,1
SK.1941,DE.8957,1
SK.1942,FR.2314,1
SK.1942,FR.6519,1
SK.1943,FR.2192,1
SK.1943,FR.2224,1
SK.1943,FR.2349,1
SK.1943,FR.2396,1
SK.1943,FR.2414,1
SK.1943,FR.2516,1
SK.1943,FR.2521,1
SK.1943,FR.2535,1
SK.1943,FR.2619,1
SK.1943,FR.2638,1
SK.1943,FR.2652,1
SK.1943,FR.2703,1
SK.1943,FR.2714,1
SK.1943,FR.2781,1
SK.1943,FR.3170,1
SK.1943,FR.3173,1
SK.1943,FR.3184,1
SK.1943,FR.3186,1
SK.1943,FR.4963,1
SK.1943,FR.4965,1
SK.1943,FR.4983,1
SK.1943,FR.4998,1
SK.1943,FR.4999,1
SK.1943,FR.5005,1
SK.1943,FR.5010,1
SK.1943,FR.5023,1
SK.1943,FR.5041,1
SK.1943,FR.5047,1
SK.1943,FR.5055,1
SK.1943,FR.5061,1
SK.1943,FR.5070,1
SK.1943,FR.5071,1
SK.1943,FR.5074,1
SK.1943,FR.5076,1
SK.1943,FR.5091,1
SK.1943,FR.5094,1
SK.1943,FR.5248,1
SK.1943,FR.5250,1
SK.1943,FR.5269,1
SK.1943,FR.5271,1
SK.1943,FR.5275,1
SK.1943,FR.5287,1
SK.1943,FR.5312,1
SK.1943,FR.5315,1
SK.1943,FR.5316,1
SK.1943,FR.5319,1
SK.1943,FR.5322,1
SK.1943,FR.5323,1
SK.1943,FR.5326,1
SK.1943,FR.5332,1
SK.1943,FR.5338,1
SK.1943,FR.5339,1
SK.1943,FR.5340,1
SK.1943,FR.5359,1
SK.1943,FR.5360,1
SK.1943,FR.5361,1
SK.1943,FR.5364,1
SK.1943,FR.5371,1
SK.1943,FR.5373,1
SK.1943,FR.5384,1
SK.1943,FR.5387,1
SK.1943,FR.5391,1
SK.1943,FR.5396,1
SK.1943,FR.5399,1
SK.1943,FR.5404,1
SK.1943,FR.5413,1
SK.1943,FR.5432,1
SK.1943,FR.5433,1
SK.1943,FR.5438,1
SK.1943,FR.5440,1
SK.1943,FR.5449,1
SK.1943,FR.5452,1
SK.1943,FR.5454,1
SK.1943,FR.5457,1
SK.1943,FR.5462,1
SK.1943,FR.5464,1
SK.1943,FR.5465,1
SK.1943,FR.5471,1
SK.1943,FR.5472,1
SK.1943,FR.5478,1
SK.1943,FR.5479,1
SK.1943,FR.5481,1
SK.1943,FR.5489,1
SK.1943,FR.5490,1
SK.1943,FR.5496,1
SK.1943,FR.5497,1
SK.1943,FR.5498,1
SK.1943,FR.5499,1
SK.1943,FR.5500,1
SK.1943,FR.5502,1
SK.1943,FR.5505,1
SK.1943,FR.5511,1
SK.1943,FR.5526,1
SK.1943,BE.5870,1
SK.1943,BE.5875,1
SK.1943,BE.5898,1
SK.1943,BE.5916,1
SK.1943,BE.6045,1
SK.1943,BE.6477,1
SK.1943,FR.6536,1
SK.1943,FR.6537,1
SK.1943,FR.7443,1
SK.1943,FR.7444,1
SK.1943,FR.7447,1
SK.1943,FR.7454,1
SK.1943,FR.7457,1
SK.1943,FR.7461,1
SK.1943,FR.8129,1
SK.1943,FR.8173,1
SK.1943,FR.8180,1
SK.1943,FR.8182,1
SK.1943,FR.8191,1
SK.1943,CH.8243,1
SK.1944,IT.2789,1
SK.1944,IT.2862,1
SK.1944,IT.4954,1
SK.1944,IT.5263,1
SK.1944,IT.6218,1
SK.1944,IT.6251,1
SK.1944,IT.6254,1
SK.1944,IT.6255,1
SK.1944,IT.6264,1
SK.1944,IT.6266,1
SK.1944,IT.6271,1
SK.1944,IT.6272,1
SK.1944,IT.6283,1
SK.1944,IT.6310,1
SK.1944,IT.7433,1
SK.1944,IT.7744,1
SK.1944,IT.7757,1
SK.1944,IT.8996,1
SK.1944,IT.8997,1
AT.1947,PL.6717,1
AT.1947,PL.6766,1
GE.1949,LU.7780,1
GE.1949,LU.7781,1
GE.1949,LU.7794,1
GE.1950,SK.2115,1
GE.1950,SK.2538,1
GE.1951,GR.2311,1
GE.1951,GR.2843,1
GE.1952,LV.2522,1
GE.1952,LV.2884,1
GR.1953,DE.2226,1
GR.1953,DE.7988,1
GR.1953,DE.9082,1
GR.1957,LV.2427,1
GR.1959,SK.2318,1
GR.1959,SK.2922,1
GE.1960,GR.2202,1
GE.1960,GR.2255,1
GE.1963,SK.2737,1
GE.1963,SK.2922,1
GE.1964,BE.5951,1
GE.1964,BE.5953,1
GE.1964,BE.6483,1
GE.1966,FR.3172,1
GE.1966,FR.3184,1
GE.1967,GR.2655,1
IE.1968,SK.2755,1
IE.1969,SK.2453,1
IE.1969,SK.2863,1
IE.1970,SK.2253,1
IE.1971,SK.2415,1
IE.1972,SK.2530,1
IE.1973,FR.5028,1
IE.1973,FR.5042,1
IE.1973,FR.5061,1
IE.1973,FR.5441,1
IE.1974,CH.3040,1
IE.1974,CH.8254,1
IE.1975,SK.2399,1
IE.1975,SK.2872,1
IE.1976,GR.2497,1
IE.1976,GR.2676,1
IE.1977,AT.5674,1
IE.1977,AT.6441,1
IE.1977,AT.8205,1
IE.1978,GR.2750,1
IE.1978,GR.2759,1
IE.1979,LV.2247,1
IE.1979,LV.2392,1
IE.1980,SK.2299,1
IE.1980,SK.2728,1
IE.1981,DE.8031,1
IE.1981,DE.8795,1
IE.1982,SK.2339,1
IE.1982,SK.2527,1
IE.1983,GR.2734,1
IE.1984,SK.2249,1
IE.1984,SK.2278,1
IE.1985,SK.2240,1
IE.1985,SK.2262,1
IE.1986,SK.2719,1
IE.1986,SK.2785,1
IE.1987,SK.2690,1
IE.1987,SK.2869,1
IE.1988,AT.2180,1
IE.1988,SK.2432,1
IE.1988,AT.2459,1
IE.1988,AT.5555,1
IE.1988,AT.5563,1
IE.1988,AT.5574,1
IE.1988,AT.5575,1
IE.1988,AT.5579,1
IE.1988,AT.5580,1
IE.1988,AT.5591,1
IE.1988,AT.5619,1
IE.1988,AT.6432,1
IE.1988,AT.7464,1
IE.1988,AT.7465,1
IE.1989,GR.2387,1
IE.1989,GR.2765,1
IE.1990,LU.2283,1
IE.1990,BE.2822,1
IE.1991,LV.2316,1
IE.1991,LV.9014,1
IE.1992,SK.2358,1
IE.1993,GR.2509,1
IE.1994,DE.8433,1
IE.1994,DE.8456,1
IE.1994,DE.8525,1
IE.1994,DE.8529,1
IE.1994,DE.8600,1
IE.1994,DE.8653,1
IE.1994,DE.8717,1
IE.1994,DE.8884,1
IE.1994,DE.8922,1
IE.1995,SK.2220,1
IE.1996,SK.2471,1
IE.1996,SK.2608,1
IE.1997,DE.8034,1
IE.1997,DE.8792,1
IE.1997,DE.8798,1
IE.1998,AT.2459,1
IE.1998,AT.5615,1
IE.1999,IT.4566,1
IE.1999,IT.6591,1
IE.1999,IT.7746,1
IE.1999,IT.7751,1
IE.2000,GR.2404,1
IE.2000,GR.2591,1
IE.2003,DE.2393,1
IE.2003,DE.2524,1
IE.2003,DE.2795,1
IE.2003,NL.6425,1
IE.2003,DE.7936,1
IE.2003,DE.8004,1
IE.2003,DE.8368,1
IE.2003,DE.8371,1
IE.2003,DE.8388,1
IE.2003,DE.8427,1
IE.2003,DE.8457,1
IE.2003,DE.8470,1
IE.2003,DE.8527,1
IE.2003,DE.8562,1
IE.2003,DE.8608,1
IE.2003,DE.8690,1
IE.2003,DE.8806,1
IE.2003,DE.8950,1
IE.2003,DE.9087,1
IE.2004,NO.2941,1
IE.2004,NO.8130,1
IE.2006,DE.8036,1
IE.2006,DE.8505,1
IE.2006,DE.8845,1
IE.2006,DE.9050,1
IE.2007,AT.5625,1
IE.2007,AT.5645,1
IE.2007,AT.5699,1
IE.2010,SK.2461,1
IE.2010,SK.2834,1
IE.2011,LV.6404,1
IE.2011,LT.7379,1
IE.2012,SK.2469,1
IE.2012,SK.2544,1
IE.2013,GR.2228,1
IE.2014,LV.2361,1
IE.2014,LV.2622,1
IE.2015,AT.2459,1
IE.2015,AT.5555,1
IE.2015,AT.5563,1
IE.2015,AT.5574,1
IE.2015,AT.5575,1
IE.2015,AT.5579,1
IE.2015,AT.5580,1
IE.2015,AT.5591,1
IE.2015,AT.5611,1
IE.2015,AT.5619,1
IE.2015,AT.5620,1
IE.2015,AT.6432,1
IE.2015,AT.7464,1
IE.2015,AT.7465,1
IE.2015,AT.8203,1
IE.2016,NL.7880,1
IE.2016,NL.7907,1
IE.2016,NL.7967,1
IE.2023,SK.2212,1
IE.2023,SK.2394,1
GR.2025,DE.2878,1
GR.2025,DE.8310,1
GR.2025,DE.8785,1
GR.2026,GR.2496,1
GR.2027,SK.2199,1
GR.2027,SK.2628,1
GR.2027,SK.2804,1
GR.2028,LV.6402,1
GR.2028,LV.7851,1
GR.2029,CH.2940,1
GR.2029,CH.7729,1
GR.2029,CH.8262,1
GR.2029,CH.8264,1
GR.2029,CH.8265,1
GR.2029,CH.8277,1
GR.2030,FR.2224,1
GR.2030,FR.2349,1
GR.2030,FR.2396,1
GR.2030,FR.2414,1
GR.2030,FR.2516,1
GR.2030,FR.2521,1
GR.2030,FR.2535,1
GR.2030,FR.2619,1
GR.2030,FR.2638,1
GR.2030,FR.2652,1
GR.2030,FR.2703,1
GR.2030,FR.2714,1
GR.2030,FR.2781,1
GR.2030,FR.3170,1
GR.2030,FR.3173,1
GR.2030,FR.3184,1
GR.2030,FR.3186,1
GR.2030,FR.4963,1
GR.2030,FR.4965,1
GR.2030,FR.4983,1
GR.2030,FR.4998,1
GR.2030,FR.4999,1
GR.2030,FR.5005,1
GR.2030,FR.5010,1
GR.2030,FR.5023,1
GR.2030,FR.5041,1
GR.2030,FR.5047,1
GR.2030,FR.5055,1
GR.2030,FR.5061,1
GR.2030,FR.5070,1
GR.2030,FR.5071,1
GR.2030,FR.5073,1
GR.2030,FR.5074,1
GR.2030,FR.5076,1
GR.2030,FR.5091,1
GR.2030,FR.5094,1
GR.2030,FR.5248,1
GR.2030,FR.5250,1
GR.2030,FR.5269,1
GR.2030,FR.5271,1
GR.2030,FR.5275,1
GR.2030,FR.5287,1
GR.2030,FR.5312,1
GR.2030,FR.5315,1
GR.2030,FR.5316,1
GR.2030,FR.5319,1
GR.2030,FR.5322,1
GR.2030,FR.5323,1
GR.2030,FR.5326,1
GR.2030,FR.5332,1
GR.2030,FR.5338,1
GR.2030,FR.5339,1
GR.2030,FR.5340,1
GR.2030,FR.5359,1
GR.2030,FR.5360,1
GR.2030,FR.5361,1
GR.2030,FR.5364,1
GR.2030,FR.5371,1
GR.2030,FR.5373,1
GR.2030,FR.5384,1
GR.2030,FR.5387,1
GR.2030,FR.5391,1
GR.2030,FR.5396,1
GR.2030,FR.5399,1
GR.2030,FR.5404,1
GR.2030,FR.5413,1
GR.2030,FR.5432,1
GR.2030,FR.5433,1
GR.2030,FR.5438,1
GR.2030,FR.5440,1
GR.2030,FR.5449,1
GR.2030,FR.5452,1
GR.2030,FR.5454,1
GR.2030,FR.5457,1
GR.2030,FR.5462,1
GR.2030,FR.5464,1
GR.2030,FR.5465,1
GR.2030,FR.5471,1
GR.2030,FR.5472,1
GR.2030,FR.5478,1
GR.2030,FR.5479,1
GR.2030,FR.5481,1
GR.2030,FR.5489,1
GR.2030,FR.5490,1
GR.2030,FR.5496,1
GR.2030,FR.5497,1
GR.2030,FR.5498,1
GR.2030,FR.5499,1
GR.2030,FR.5500,1
GR.2030,FR.5502,1
GR.2030,FR.5505,1
GR.2030,FR.5511,1
GR.2030,FR.5526,1
GR.2030,BE.5870,1
GR.2030,BE.5875,1
GR.2030,BE.5898,1
GR.2030,BE.5916,1
GR.2030,BE.6045,1
GR.2030,BE.6477,1
GR.2030,FR.6536,1
GR.2030,FR.6537,1
GR.2030,FR.7443,1
GR.2030,FR.7444,1
GR.2030,FR.7447,1
GR.2030,FR.7454,1
GR.2030,FR.7457,1
GR.2030,FR.7461,1
GR.2030,FR.8129,1
GR.2030,FR.8173,1
GR.2030,FR.8180,1
GR.2030,FR.8182,1
GR.2030,FR.8191,1
GR.2030,CH.8243,1
GR.2032,LV.2555,1
GR.2033,SK.4977,1
GR.2034,LV.2484,1
GR.2034,LV.2656,1
GR.2035,SK.2337,1
GR.2035,SK.2628,1
GR.2037,SK.2308,1
GR.2037,SK.2785,1
GR.2038,BE.2603,1
GR.2038,BE.5954,1
GR.2038,BE.5973,1
GR.2039,GR.2255,1
GR.2039,GR.2319,1
GR.2040,BE.5779,1
GR.2040,BE.6460,1
GR.2041,GR.2446,1
GR.2042,GR.2761,1
ES.2043,SK.2609,1
ES.2043,SK.2824,1
GR.2044,SK.2290,1
GR.2044,SK.2340,1
GR.2044,SK.2532,1
GR.2045,LV.2773,1
GR.2045,LV.9014,1
GR.2046,SK.2745,1
GR.2047,SK.2286,1
GR.2047,SK.2863,1
GR.2048,GR.2727,1
GR.2049,SK.2318,1
GR.2049,SK.2723,1
GR.2050,SK.2538,1
GR.2050,SK.2723,1
GR.2051,FI.2435,1
GR.2051,FI.3165,1
GR.2052,SK.2842,1
GR.2053,SK.2876,1
FR.2054,SK.2329,1
FR.2054,SK.2557,1
GR.2058,FR.2349,1
GR.2058,FR.2396,1
GR.2058,FR.2414,1
GR.2058,FR.2516,1
GR.2058,FR.2521,1
GR.2058,FR.2535,1
GR.2058,FR.2619,1
GR.2058,FR.2638,1
GR.2058,FR.2652,1
GR.2058,FR.2703,1
GR.2058,FR.2714,1
GR.2058,FR.2781,1
GR.2058,FR.3170,1
GR.2058,FR.3173,1
GR.2058,FR.3184,1
GR.2058,FR.3186,1
GR.2058,FR.4963,1
GR.2058,FR.4965,1
GR.2058,FR.4983,1
GR.2058,FR.4998,1
GR.2058,FR.4999,1
GR.2058,FR.5005,1
GR.2058,FR.5010,1
GR.2058,FR.5023,1
GR.2058,FR.5041,1
GR.2058,FR.5047,1
GR.2058,FR.5055,1
GR.2058,FR.5061,1
GR.2058,FR.5070,1
GR.2058,FR.5071,1
GR.2058,FR.5074,1
GR.2058,FR.5076,1
GR.2058,FR.5091,1
GR.2058,FR.5094,1
GR.2058,FR.5248,1
GR.2058,FR.5250,1
GR.2058,FR.5269,1
GR.2058,FR.5271,1
GR.2058,FR.5275,1
GR.2058,FR.5287,1
GR.2058,FR.5312,1
GR.2058,FR.5315,1
GR.2058,FR.5316,1
GR.2058,FR.5319,1
GR.2058,FR.5322,1
GR.2058,FR.5323,1
GR.2058,FR.5326,1
GR.2058,FR.5332,1
GR.2058,FR.5338,1
GR.2058,FR.5339,1
GR.2058,FR.5340,1
GR.2058,FR.5359,1
GR.2058,FR.5360,1
GR.2058,FR.5361,1
GR.2058,FR.5364,1
GR.2058,FR.5371,1
GR.2058,FR.5373,1
GR.2058,FR.5384,1
GR.2058,FR.5387,1
GR.2058,FR.5391,1
GR.2058,FR.5396,1
GR.2058,FR.5399,1
GR.2058,FR.5404,1
GR.2058,FR.5413,1
GR.2058,FR.5432,1
GR.2058,FR.5433,1
GR.2058,FR.5438,1
GR.2058,FR.5440,1
GR.2058,FR.5449,1
GR.2058,FR.5452,1
GR.2058,FR.5454,1
GR.2058,FR.5457,1
GR.2058,FR.5462,1
GR.2058,FR.5464,1
GR.2058,FR.5465,1
GR.2058,FR.5471,1
GR.2058,FR.5472,1
GR.2058,FR.5478,1
GR.2058,FR.5479,1
GR.2058,FR.5481,1
GR.2058,FR.5489,1
GR.2058,FR.5490,1
GR.2058,FR.5496,1
GR.2058,FR.5497,1
GR.2058,FR.5498,1
GR.2058,FR.5499,1
GR.2058,FR.5500,1
GR.2058,FR.5502,1
GR.2058,FR.5505,1
GR.2058,FR.5511,1
GR.2058,FR.5526,1
GR.2058,BE.5870,1
GR.2058,BE.5875,1
GR.2058,BE.5898,1
GR.2058,BE.5916,1
GR.2058,BE.6045,1
GR.2058,BE.6477,1
GR.2058,FR.6536,1
GR.2058,FR.6537,1
GR.2058,FR.7443,1
GR.2058,FR.7444,1
GR.2058,FR.7447,1
GR.2058,FR.7454,1
GR.2058,FR.7457,1
GR.2058,FR.7461,1
GR.2058,FR.7734,1
GR.2058,FR.8129,1
GR.2058,FR.8173,1
GR.2058,FR.8180,1
GR.2058,FR.8182,1
GR.2058,FR.8191,1
GR.2058,CH.8243,1
FR.2067,GR.2775,1
FR.2070,DE.7988,1
FR.2070,DE.8335,1
FR.2070,DE.8530,1
FR.2070,DE.8552,1
FR.2070,DE.8580,1
FR.2070,DE.8833,1
FR.2070,DE.8956,1
GR.2078,SK.2503,1
GR.2078,SK.2797,1
GR.2078,SK.4968,1
GR.2079,GR.2475,1
BE.2080,CH.3060,1
BE.2080,CH.7684,1
BE.2080,CH.8246,1
BE.2080,CH.8253,1
BE.2080,CH.8275,1
BE.2080,CH.8903,1
BE.2080,CH.8908,1
SK.2081,DE.2835,1
SK.2081,DE.8368,1
SK.2081,DE.8460,1
SK.2082,GR.2341,1
SK.2082,GR.2513,1
GR.2084,GR.2404,1
GR.2084,GR.2508,1
RO.2086,CH.8298,1
RO.2086,CH.8299,1
RO.2086,CH.8907,1
DE.2087,GR.2560,1
FR.2088,SK.2465,1
FR.2088,SK.2737,1
FR.2089,SK.2788,1
IT.2090,SK.2845,1
PL.2091,SK.2710,1
PL.2091,SK.2845,1
LU.2093,SK.2711,1
LU.2093,SK.2746,1
LU.2093,SK.2762,1
LU.2093,SK.2830,1
SK.2094,SK.2575,1
SK.2094,SK.2758,1
GR.2095,LV.2357,1
LV.2096,SK.2525,1
DE.2099,GR.2441,1
DE.2099,GR.2606,1
LV.2101,SK.2282,1
LV.2101,SK.2288,1
SK.2102,SK.2448,1
GR.2104,SK.2390,1
GR.2104,SK.2748,1
SK.2106,GR.2864,1
BE.2107,BE.5890,1
BE.2107,BE.8223,1
FR.2108,CH.8251,1
FR.2108,CH.8298,1
FR.2108,CH.9101,1
GR.2109,SK.2837,1
GR.2109,SK.2888,1
SK.2110,LV.2895,1
SK.2111,SK.2277,1
SK.2112,DE.7961,1
SK.2112,DE.8403,1
SK.2113,GR.2926,1
SK.2115,CZ.6082,1
SK.2115,CZ.6101,1
SK.2115,CZ.6475,1
SK.2115,CZ.6491,1
FR.2116,GR.2326,1
FR.2116,GR.2782,1
CH.2117,DE.8389,1
CH.2117,DE.8486,1
CH.2117,DE.8697,1
CH.2117,DE.8968,1
SK.2118,SK.2744,1
SK.2118,SK.2769,1
GR.2119,SK.2450,1
GR.2119,SK.2847,1
AT.2120,SK.2507,1
GR.2121,GR.2599,1
GR.2121,GR.2855,1
LV.2123,GR.2727,1
LV.2123,GR.2855,1
SK.2125,SK.2778,1
GR.2126,LU.7780,1
DE.2127,SK.2768,1
SK.2132,SK.2660,1
GR.2133,DK.3015,1
GR.2133,DK.3021,1
SK.2135,SK.2897,1
SK.2137,ES.4463,1
SK.2137,ES.4465,1
SK.2137,ES.4471,1
SK.2137,ES.4474,1
SK.2137,ES.5080,1
SK.2137,ES.5081,1
SK.2137,ES.5083,1
SK.2137,ES.5087,1
SK.2137,ES.5099,1
SK.2137,ES.5101,1
SK.2137,ES.5102,1
SK.2137,ES.5103,1
SK.2137,ES.5104,1
SK.2137,ES.5105,1
SK.2137,ES.5108,1
SK.2137,ES.5110,1
SK.2137,ES.5112,1
SK.2137,ES.5113,1
SK.2137,ES.5116,1
SK.2137,ES.5126,1
SK.2137,ES.5127,1
SK.2137,ES.5128,1
SK.2137,ES.5132,1
SK.2137,ES.5137,1
SK.2137,ES.5142,1
SK.2137,ES.5156,1
SK.2137,ES.6501,1
SK.2137,ES.6502,1
SK.2137,ES.6503,1
SK.2137,ES.6504,1
SK.2137,ES.6509,1
SK.2137,ES.6511,1
SK.2137,ES.7420,1
SK.2137,ES.7423,1
SK.2137,ES.7424,1
SK.2137,ES.7815,1
SK.2137,ES.7823,1
SK.2137,ES.9097,1
SK.2139,SK.2312,1
SK.2139,SK.2340,1
SK.2140,SK.2820,1
SK.2141,SK.2832,1
SK.2141,SK.2899,1
GR.2142,GR.2493,1
GR.2142,GR.2687,1
BE.2143,GR.2395,1
BE.2143,GR.2568,1
LV.2146,BE.2883,1
LV.2146,BE.8211,1
SK.2147,SK.2525,1
SK.2147,SK.2767,1
GR.2148,LV.2452,1
GR.2148,LV.6407,1
DE.2149,DE.7946,1
DE.2149,DE.7948,1
DE.2149,DE.7995,1
DE.2149,DE.8152,1
DE.2149,DE.8403,1
DE.2149,DE.8748,1
DE.2149,DE.8926,1
SK.2150,DE.8470,1
SK.2155,GR.2477,1
DE.2158,SK.2514,1
AT.2159,FR.5010,1
AT.2159,FR.5501,1
IT.2160,GR.2488,1
GR.2161,SK.2358,1
GR.2161,SK.2468,1
DE.2162,SK.2788,1
NO.2163,SK.2589,1
NO.2163,SK.2778,1
DE.2165,SK.2605,1
DE.2165,SK.2717,1
LV.2167,GR.2477,1
LV.2167,GR.2718,1
